hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date
City Hotel,0,261.0,2017,June,26,29,0.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,207,0,Transient,90.96,0,0,Check-Out,2017-07-02,2017-06-29
City Hotel,0,10.0,2016,October,42,14,4.0,6.0,1,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,K,2,No Deposit,39,207,0,Transient-Party,0.0,0,0,Check-Out,2016-10-25,2016-10-14
Resort Hotel,0,0.0,2016,February,6,1,1.0,1.0,1,0.0,0.0,HB,,Corporate,Corporate,1,0,2,A,A,0,No Deposit,14,20,0,Transient,46.0,0,0,Check-Out,2016-02-03,2016-02-01
City Hotel,1,281.0,2016,April,16,14,0.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,207,0,Transient,62.0,0,0,Canceled,2015-10-21,2016-04-14
Resort Hotel,1,152.0,2017,August,32,7,1.0,2.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,F,F,0,No Deposit,250,207,0,Transient,211.89000000000001,0,0,Canceled,2017-03-21,2017-08-07
Resort Hotel,0,29.0,2016,November,47,19,4.0,6.0,1,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,207,0,Transient,27.0,1,0,Check-Out,2016-12-03,2016-11-19
City Hotel,0,77.0,2017,August,32,7,1.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,150.0,0,1,Check-Out,2017-08-10,2017-08-07
Resort Hotel,1,2.0,2017,January,1,4,0.0,2.0,1,0.0,0.0,BB,,Corporate,Corporate,1,1,8,A,A,1,No Deposit,14,270,0,Transient,35.0,0,0,Canceled,2017-01-02,2017-01-04
Resort Hotel,1,23.0,2015,December,49,3,0.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,207,0,Transient,46.4,0,1,Canceled,2015-11-13,2015-12-03
Resort Hotel,1,17.0,2015,July,29,16,0.0,3.0,2,0.0,0.0,HB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,207,0,Transient,151.33,0,0,Canceled,2015-06-30,2015-07-16
City Hotel,1,70.0,2016,July,28,7,0.0,1.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,107.1,0,0,Canceled,2016-05-20,2016-07-07
City Hotel,0,101.0,2017,May,18,6,2.0,2.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,207,0,Transient,85.0,0,0,Check-Out,2017-05-10,2017-05-06
City Hotel,1,281.0,2015,July,30,25,2.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,207,0,Transient-Party,62.0,0,0,Canceled,2015-07-06,2015-07-25
City Hotel,0,96.0,2017,July,27,7,1.0,2.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,120.0,0,3,Check-Out,2017-07-10,2017-07-07
City Hotel,0,95.0,2017,May,19,12,1.0,2.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,207,0,Transient,147.0,0,1,Check-Out,2017-05-15,2017-05-12
Resort Hotel,0,165.0,2017,May,22,29,3.0,6.0,1,0.0,0.0,HB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,207,0,Contract,63.95,0,1,Check-Out,2017-06-08,2017-05-29
City Hotel,1,184.0,2016,August,34,17,0.0,1.0,1,0.0,0.0,HB,,Online TA,TA/TO,0,0,0,A,A,5,No Deposit,9,207,0,Transient-Party,82.12,0,2,Canceled,2016-07-18,2016-08-17
City Hotel,0,123.0,2017,June,24,17,2.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient-Party,105.3,0,1,Check-Out,2017-06-20,2017-06-17
Resort Hotel,0,0.0,2017,February,7,13,1.0,0.0,1,0.0,0.0,BB,,Direct,Direct,0,0,0,A,A,0,No Deposit,14,207,0,Transient,54.0,0,0,Check-Out,2017-02-14,2017-02-13
City Hotel,1,11.0,2017,February,7,18,2.0,1.0,2,1.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,126.0,0,0,Canceled,2017-02-07,2017-02-18
City Hotel,1,110.0,2017,April,15,14,1.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,207,0,Transient,145.5,0,0,Canceled,2017-02-20,2017-04-14
City Hotel,1,156.0,2017,April,17,26,0.0,3.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37,207,0,Transient,100.0,0,0,Canceled,2016-11-21,2017-04-26
City Hotel,0,147.0,2016,May,22,22,2.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,99.45,0,1,Check-Out,2016-05-26,2016-05-22
City Hotel,0,34.0,2015,October,42,11,2.0,0.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,207,0,Contract,103.05,0,2,Check-Out,2015-10-13,2015-10-11
City Hotel,0,5.0,2016,August,34,20,0.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,130.0,0,3,Check-Out,2016-08-21,2016-08-20
City Hotel,0,8.0,2016,August,41,6,0.0,1.0,1,0.0,0.0,BB,,Corporate,Corporate,1,0,1,A,A,0,No Deposit,14,40,0,Transient,65.0,0,1,Check-Out,2016-10-07,2017-06-08
Resort Hotel,0,10.0,2016,February,9,25,1.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,242,207,0,Transient-Party,48.0,0,1,Check-Out,2016-02-29,2016-02-25
Resort Hotel,0,11.0,2017,August,32,10,1.0,3.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,A,A,0,No Deposit,250,207,0,Transient,204.75,0,1,Check-Out,2017-08-14,2017-08-10
City Hotel,0,121.0,2016,February,8,15,1.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,7,207,0,Group,58.91,0,2,Check-Out,2016-02-19,2016-02-15
City Hotel,1,292.0,2015,August,32,5,0.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,1,0,A,A,0,Non Refund,14,207,0,Transient-Party,62.0,0,0,Canceled,2015-07-02,2015-08-05
Resort Hotel,1,203.0,2017,April,17,25,0.0,2.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,14,207,0,Transient-Party,90.0,0,0,Canceled,2017-01-06,2017-04-25
City Hotel,1,50.0,2016,April,16,11,1.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,99.45,0,1,Canceled,2016-04-11,2016-04-11
City Hotel,0,25.0,2017,April,14,6,1.0,3.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,120.0,0,1,Check-Out,2017-04-10,2017-04-06
Resort Hotel,0,197.0,2016,April,18,30,1.0,1.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,207,0,Transient-Party,85.0,0,0,Check-Out,2016-05-02,2016-04-30
City Hotel,0,131.0,2015,August,33,15,2.0,1.0,2,0.0,0.0,HB,,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,17,207,0,Transient-Party,94.5,0,0,Check-Out,2015-08-18,2015-08-15
Resort Hotel,0,243.0,2016,August,41,6,2.0,3.0,1,0.0,0.0,BB,,Groups,TA/TO,0,0,0,D,D,0,No Deposit,91,207,0,Transient-Party,53.1,0,0,Check-Out,2016-10-11,2017-06-08
Resort Hotel,0,5.0,2016,May,20,9,1.0,3.0,1,0.0,0.0,BB,,Corporate,Corporate,0,0,1,A,A,0,No Deposit,14,282,0,Transient,45.0,0,0,Check-Out,2016-05-13,2016-05-09
Resort Hotel,1,247.0,2016,October,43,16,2.0,5.0,3,0.0,0.0,HB,,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,242,207,0,Transient,141.7,0,1,Canceled,2016-02-16,2016-10-16
City Hotel,0,159.0,2016,October,43,16,2.0,2.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,A,A,0,No Deposit,14,207,0,Transient,108.0,0,0,Check-Out,2016-10-20,2016-10-16
City Hotel,0,29.0,2017,March,13,26,2.0,0.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,103.0,0,2,Check-Out,2017-03-28,2017-03-26
Resort Hotel,1,165.0,2017,August,34,24,2.0,5.0,3,0.0,0.0,HB,,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,5,207,0,Transient,211.89000000000001,0,0,Canceled,2017-04-25,2017-08-24
City Hotel,0,12.0,2016,February,7,13,2.0,1.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,79.0,0,1,Check-Out,2016-02-16,2016-02-13
City Hotel,1,19.0,2017,May,19,12,2.0,3.0,2,2.0,0.0,BB,,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,207,0,Transient,211.89000000000001,0,0,Canceled,2017-04-23,2017-05-12
City Hotel,0,195.0,2017,April,14,2,2.0,2.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,207,0,Transient,75.0,0,0,Check-Out,2017-04-06,2017-04-02
City Hotel,1,313.0,2015,August,35,26,0.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,207,0,Transient-Party,62.0,0,0,Canceled,2015-07-02,2015-08-26
City Hotel,0,94.0,2017,May,18,5,0.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,126.0,0,3,Check-Out,2017-05-07,2017-05-05
City Hotel,1,129.0,2017,January,2,8,2.0,1.0,1,0.0,0.0,BB,,Groups,TA/TO,0,0,0,D,D,0,Non Refund,14,207,0,Transient,67.0,0,0,Canceled,2016-10-21,2017-01-08
City Hotel,0,85.0,2016,March,14,28,1.0,2.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,7,No Deposit,9,207,0,Transient,76.5,0,1,Check-Out,2016-03-31,2016-03-28
City Hotel,0,114.0,2017,July,27,4,0.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,207,0,Transient,108.0,0,1,Check-Out,2017-07-05,2017-07-04
City Hotel,1,75.0,2016,July,29,11,1.0,1.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,207,0,Transient,123.3,0,0,Canceled,2016-05-09,2016-07-11
Resort Hotel,0,36.0,2016,October,43,20,0.0,3.0,2,0.0,0.0,BB,,Groups,Corporate,0,0,0,A,I,2,No Deposit,14,207,0,Transient-Party,55.0,0,0,Check-Out,2016-10-23,2016-10-20
City Hotel,1,105.0,2017,March,13,31,2.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,110.7,0,1,Canceled,2016-12-27,2017-03-31
City Hotel,0,134.0,2016,April,15,9,1.0,1.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,207,0,Transient-Party,90.0,0,1,Check-Out,2016-04-11,2016-04-09
City Hotel,1,328.0,2015,September,37,10,0.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,207,0,Contract,62.0,0,0,Canceled,2015-01-01,2015-09-10
City Hotel,0,6.0,2017,May,18,4,0.0,1.0,1,0.0,0.0,BB,,Direct,TA/TO,1,0,1,D,A,0,No Deposit,14,207,0,Transient-Party,175.0,0,1,Check-Out,2017-05-05,2017-05-04
Resort Hotel,0,253.0,2017,April,17,23,2.0,5.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,D,D,1,No Deposit,273,207,0,Transient-Party,80.94,0,0,Check-Out,2017-04-30,2017-04-23
Resort Hotel,1,271.0,2016,June,24,11,1.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,207,0,Transient,64.8,0,2,Canceled,2015-11-17,2016-06-11
Resort Hotel,0,27.0,2017,June,23,10,1.0,1.0,2,0.0,1.0,HB,,Online TA,TA/TO,0,0,0,A,G,3,No Deposit,240,207,0,Transient,186.0,1,3,Check-Out,2017-06-12,2017-06-10
Resort Hotel,0,3.0,2017,January,2,14,0.0,1.0,1,0.0,0.0,BB,,Direct,Direct,0,0,0,A,A,0,No Deposit,250,207,0,Transient-Party,39.0,0,0,Check-Out,2017-01-15,2017-01-14
City Hotel,0,83.0,2016,July,29,14,1.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,105.3,0,2,Check-Out,2016-07-18,2016-07-14
City Hotel,1,129.0,2017,January,2,8,2.0,1.0,1,0.0,0.0,BB,,Groups,TA/TO,0,0,0,D,D,0,Non Refund,14,207,0,Transient,67.0,0,0,Canceled,2016-10-21,2017-01-08
City Hotel,1,31.0,2017,February,8,25,2.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,207,0,Transient,100.3,0,1,Canceled,2017-02-05,2017-02-25
Resort Hotel,0,30.0,2017,April,17,27,0.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,207,0,Transient-Party,92.0,1,0,Check-Out,2017-04-30,2017-04-27
City Hotel,0,47.0,2015,December,49,5,2.0,1.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,207,0,Transient-Party,62.0,0,0,Check-Out,2015-12-08,2015-12-05
Resort Hotel,0,40.0,2016,May,23,30,1.0,4.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,207,0,Transient,89.0,0,1,Check-Out,2016-06-04,2016-05-30
City Hotel,0,126.0,2016,July,30,18,2.0,5.0,2,0.0,0.0,HB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,134.18,0,1,Check-Out,2016-07-25,2016-07-18
Resort Hotel,1,279.0,2015,October,41,8,2.0,5.0,2,0.0,0.0,HB,,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,207,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,2015-10-08
City Hotel,0,14.0,2015,September,37,7,1.0,5.0,2,2.0,0.0,BB,,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,207,0,Contract,166.0,0,3,Check-Out,2015-09-13,2015-09-07
City Hotel,0,39.0,2016,April,17,21,1.0,3.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,207,0,Transient,137.7,0,0,Check-Out,2016-04-25,2016-04-21
City Hotel,1,174.0,2017,August,32,8,0.0,3.0,1,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52,207,0,Transient,75.6,0,0,Canceled,2017-03-17,2017-08-08
City Hotel,1,101.0,2016,June,27,27,1.0,5.0,1,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,14,207,0,Transient,140.0,0,0,Canceled,2016-05-06,2016-06-27
Resort Hotel,0,9.0,2017,May,20,19,0.0,2.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,207,0,Transient,95.5,0,1,Check-Out,2017-05-21,2017-05-19
Resort Hotel,0,78.0,2016,December,53,31,1.0,1.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,D,C,1,No Deposit,181,207,0,Transient-Party,162.0,0,0,Check-Out,2017-01-02,2016-12-31
Resort Hotel,0,3.0,2016,December,50,6,0.0,2.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,A,D,0,No Deposit,14,207,0,Transient,60.0,0,1,Check-Out,2016-12-08,2016-12-06
City Hotel,1,104.0,2015,August,36,30,2.0,1.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,207,0,Transient,90.0,0,0,Canceled,2015-07-22,2015-08-30
Resort Hotel,1,88.0,2017,April,16,18,2.0,5.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,96,207,0,Transient,72.0,0,1,Canceled,2017-03-31,2017-04-18
Resort Hotel,0,14.0,2016,January,2,3,2.0,0.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,A,D,0,No Deposit,250,207,0,Transient,43.0,0,1,Check-Out,2016-01-05,2016-01-03
City Hotel,0,163.0,2016,September,37,10,2.0,5.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,14,207,0,Transient,96.88,0,0,Check-Out,2016-09-17,2016-09-10
Resort Hotel,1,245.0,2015,September,39,25,0.0,1.0,2,0.0,0.0,HB,,Groups,TA/TO,0,1,0,A,A,0,Non Refund,248,207,0,Transient,80.0,0,0,Canceled,2015-07-31,2015-09-25
City Hotel,1,183.0,2017,July,29,18,0.0,4.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,107.1,0,0,Canceled,2017-01-18,2017-07-18
City Hotel,0,0.0,2017,January,3,16,1.0,0.0,1,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7,207,0,Transient,67.76,0,1,Check-Out,2017-01-17,2017-01-16
City Hotel,0,98.0,2015,November,48,23,1.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,1,No Deposit,37,207,0,Transient-Party,75.0,0,1,Check-Out,2015-11-26,2015-11-23
City Hotel,0,20.0,2016,October,44,23,2.0,0.0,1,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,D,0,No Deposit,111,207,0,Transient-Party,125.0,1,0,Check-Out,2016-10-25,2016-10-23
Resort Hotel,1,181.0,2017,March,9,1,5.0,6.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,440,207,0,Transient-Party,58.6,0,0,Canceled,2016-12-07,2017-03-01
City Hotel,1,60.0,2016,March,13,20,2.0,2.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,207,0,Transient,75.0,0,0,Canceled,2016-01-22,2016-03-20
City Hotel,0,58.0,2016,September,37,5,1.0,0.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,99.0,0,3,Check-Out,2016-09-06,2016-09-05
Resort Hotel,0,0.0,2016,January,3,12,0.0,1.0,2,0.0,0.0,BB,,Direct,Direct,1,0,2,A,A,0,No Deposit,14,207,0,Transient,43.0,1,0,Check-Out,2016-01-13,2016-01-12
City Hotel,0,385.875,2017,June,25,21,0.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,9,207,0,Transient,206.67,1,1,Check-Out,2017-06-24,2017-06-21
City Hotel,1,307.0,2017,August,26,1,2.0,2.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,14,207,0,Transient,135.9,0,1,Canceled,2016-11-15,2017-06-08
City Hotel,0,58.0,2017,March,13,29,2.0,6.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,207,0,Transient,80.76,0,0,Check-Out,2017-04-07,2017-03-29
City Hotel,1,274.0,2016,April,15,7,0.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,207,0,Transient,62.0,0,0,Canceled,2015-10-21,2016-04-07
City Hotel,1,46.0,2015,August,34,17,1.0,1.0,1,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,207,0,Transient-Party,60.0,0,0,Canceled,2015-08-12,2015-08-17
City Hotel,1,168.0,2015,September,37,11,0.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,207,0,Transient-Party,60.0,0,0,Canceled,2015-07-22,2015-09-11
Resort Hotel,0,4.0,2016,January,3,15,0.0,2.0,2,0.0,0.0,HB,,Direct,Direct,0,0,0,A,A,2,No Deposit,14,207,0,Transient,73.0,0,1,Check-Out,2016-01-17,2016-01-15
City Hotel,0,152.0,2016,July,31,30,5.0,6.0,3,0.0,0.0,HB,,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,207,0,Transient,184.34,0,2,Check-Out,2016-08-15,2016-07-30
City Hotel,1,179.0,2016,July,27,1,0.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,14,207,0,Transient,65.0,0,0,Canceled,2016-05-10,2016-07-01
City Hotel,0,184.0,2017,August,16,20,2.0,4.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,207,0,Transient,149.4,0,2,Check-Out,2017-04-26,2017-06-08
Resort Hotel,0,152.0,2016,July,32,31,2.0,4.0,2,0.0,1.0,Undefined,,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,196,207,0,Transient,194.0,0,0,Check-Out,2016-08-06,2016-07-31
Resort Hotel,1,45.0,2015,August,49,5,2.0,1.0,2,0.0,0.0,Undefined,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38,207,0,Transient-Party,68.0,0,0,Canceled,2015-11-24,2017-06-08
Resort Hotel,0,1.0,2016,November,47,17,2.0,6.0,2,0.0,0.0,BB,,Direct,Direct,1,0,2,A,E,1,No Deposit,14,207,0,Transient,59.33,0,0,Check-Out,2016-11-26,2016-11-17
Resort Hotel,1,25.0,2017,February,6,9,1.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,207,0,Transient,58.0,0,0,Canceled,2017-01-15,2017-02-09
City Hotel,0,127.0,2017,August,32,9,0.0,2.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,14,207,0,Transient,125.0,0,1,Check-Out,2017-08-11,2017-08-09
City Hotel,0,269.0,2017,August,31,3,0.0,1.0,2,1.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,125.1,0,1,Check-Out,2017-08-04,2017-08-03
City Hotel,0,18.0,2015,September,40,27,1.0,0.0,1,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1,207,0,Transient-Party,170.0,0,0,Check-Out,2015-09-28,2015-09-27
City Hotel,1,60.0,2015,December,53,29,2.0,6.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,207,0,Transient,99.75,0,0,Canceled,2015-11-02,2015-12-29
City Hotel,1,124.0,2017,April,14,8,1.0,1.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,14,207,0,Transient,99.0,0,1,Canceled,2017-03-31,2017-04-08
Resort Hotel,0,27.0,2017,March,11,16,0.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,14,207,0,Transient,68.0,0,1,Check-Out,2017-03-17,2017-03-16
Resort Hotel,1,305.0,2017,July,26,1,2.0,4.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,207,0,Transient,179.0,0,1,Canceled,2016-09-04,2017-07-01
City Hotel,0,76.0,2016,March,13,20,2.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,207,0,Transient,110.15,0,1,Check-Out,2016-03-25,2016-03-20
City Hotel,0,97.0,2016,September,37,8,2.0,3.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,265,207,0,Transient,112.6,0,0,Check-Out,2016-09-13,2016-09-08
City Hotel,0,150.0,2015,September,36,5,2.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,207,0,Transient-Party,62.0,0,0,Check-Out,2015-09-09,2015-09-05
Resort Hotel,1,219.0,2016,June,27,27,3.0,6.0,1,0.0,0.0,HB,,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,177,207,0,Transient-Party,67.0,0,0,Canceled,2015-11-24,2016-06-27
Resort Hotel,1,124.0,2017,April,15,9,2.0,5.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492,207,0,Transient,80.0,0,0,Canceled,2017-02-28,2017-04-09
City Hotel,1,17.0,2016,March,14,31,0.0,1.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,207,0,Transient,211.89000000000001,0,0,Canceled,2016-03-26,2016-03-31
City Hotel,1,41.0,2016,May,20,9,1.0,3.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,116.1,0,0,Canceled,2016-05-06,2016-05-09
City Hotel,0,11.0,2015,October,43,23,2.0,2.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,207,0,Transient-Party,88.5,0,0,Check-Out,2015-10-27,2015-10-23
City Hotel,0,41.0,2016,February,9,22,1.0,4.0,2,2.0,0.0,BB,,Online TA,TA/TO,0,0,0,B,B,2,No Deposit,9,207,0,Transient,139.5,0,0,Check-Out,2016-02-27,2016-02-22
Resort Hotel,0,128.0,2015,October,41,8,4.0,6.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,E,E,2,No Deposit,314,207,0,Transient,62.47,0,0,Check-Out,2015-10-20,2015-10-08
City Hotel,0,18.0,2016,November,46,7,1.0,2.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,207,0,Transient,210.0,0,2,Check-Out,2016-11-10,2016-11-07
City Hotel,1,277.0,2017,January,2,13,0.0,2.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,207,0,Transient,56.62,0,0,Canceled,2016-08-19,2017-01-13
City Hotel,0,42.0,2017,April,16,21,1.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,207,0,Transient,156.67,0,2,Check-Out,2017-04-24,2017-04-21
City Hotel,0,101.0,2016,October,41,7,1.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,118.8,0,1,Check-Out,2016-10-10,2016-10-07
Resort Hotel,0,35.0,2016,November,46,10,0.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,207,0,Transient-Party,37.8,0,1,Check-Out,2016-11-13,2016-11-10
